row_id,client_ip,datetime,method,request,status_code,size,user_agent,referer_present(YorN)
382,66.249.66.91,01/22/2019 03:56:31,GET,/filter/b4812Cb8742Cb2262Cb5702Cb5982Cstexists2Cb8802Cb2702Cb8832Cb992Cb2612Cb2492Cb202Cb7012Cb7232Cb1982Cb352Cb5482Cb1832Cb1032Cb12Cb1262Cb5232Cb1922Cb8902Cb2362Cb2562Cb742Cb2092Cb6512Cb412Cb2022Cb6472Cb6132Cb2382Cb62Cb362Cb502Cb32Cb2162Cb2182Cb952Cb8822Cb1862Cb322Cb1942Cb1882Cb7952Cb672Cb2312Cb5732Cb5422Cb5962Cb2152Cb6192Cb1252Cb258?page=1,200,41.329 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
383,66.249.66.194,01/22/2019 03:56:18,GET,/filter/b41b665c1507CD8A8D8AED8A7D8B1D9BED8B2p56,200,34.277 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
384,2.177.12.140,01/22/2019 03:56:24,GET,/static/images/amp/blog.png,200,3.863 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
385,40.77.167.129,01/22/2019 03:56:18,GET,/image/57710/productModel/100x100,200,1.695 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
386,2.177.12.140,01/22/2019 03:56:22,GET,/image/64643/productModel/150x150,200,5.303 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
387,2.177.12.140,01/22/2019 03:56:25,GET,/image/64272/productModel/150x150,200,3.768 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
388,91.99.72.15,01/22/2019 03:56:20,GET,/product/32798/63266/DB8CD8AEDA86D8A7D984D981D8B1DB8CD8B2D8B1D8B3DB8CD986D8ACD8B1D985D8AFD984pearlSR7,200,40.25 KB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.92 Safari/537.36",N
389,2.177.12.140,01/22/2019 03:56:22,GET,/image/64500/productModel/150x150,200,4.89 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
390,17.58.102.43,01/22/2019 03:56:35,GET,/filter/b5712Cb2882Cb702Cb572Cb62Cb3552Cb4852Cb872Cb5512Cb148,200,37.759 KB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)",N
391,66.249.66.195,01/22/2019 04:56:29,GET,/product/4057/47/78306,200,41.398 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
392,5.211.97.39,01/22/2019 03:57:08,GET,/image/33/brand,200,2.328 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
393,5.209.200.218,01/22/2019 03:56:59,GET,/image/116/productTypeType,200,11.056 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
394,5.78.198.52,01/22/2019 03:56:29,POST,/m/updateVariation?__amp_source_origin=https3A2F2Fwww.zanbil.ir,200,0.171 KB,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
395,2.177.12.140,01/22/2019 03:56:26,GET,/image/33419/productType/120x90,200,5.341 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
396,91.99.72.15,01/22/2019 03:56:38,GET,/product/21891/46412/D8B5D986D8AFD984DB8CD985D8A7D8B3D8A7DA98D988D8B1rainsportD985D8AFD984RK2106b,200,41.561 KB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10",N
397,66.249.66.194,01/22/2019 03:56:54,GET,/product/20821/44932/D8AFD8B3D8AADAAFD8A7D987D8A8D8AED988D8B1D8B2DB8CDAA9D984D8A7D8B3D985D8AFD985D8AFD984D8A8D8AED988D8B1D8B3D8B1D8AFZYKC01,302,0.0 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
398,66.111.54.249,01/22/2019 03:56:29,GET,/static/images/guarantees/support.png,200,6.454 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
399,31.56.96.51,01/22/2019 03:56:32,GET,/static/images/amp/telegram.png,200,4.859 KB,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
400,5.209.200.218,01/22/2019 03:56:59,GET,/image/338/productTypeType,200,0.011 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
401,5.211.97.39,01/22/2019 03:56:50,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117000000,404,0.0 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
402,46.224.77.32,01/22/2019 03:57:09,GET,/image/32593?name=kachiranroz2102B.jpg&wh=200x200,200,4.484 KB,Dalvik/1.6.0 (Linux; U; Android 4.2.2; HUAWEI G730-U10 Build/HuaweiG730-U10),N
403,5.211.97.39,01/22/2019 03:57:03,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117000000,404,0.0 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
404,5.78.198.52,01/22/2019 03:56:27,POST,/m/updateVariation?__amp_source_origin=https3A2F2Fwww.zanbil.ir,200,0.171 KB,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
405,5.211.97.40,01/22/2019 04:56:57,HEAD,/image/59734/productModel/200x200,200,5.602 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
406,173.249.54.67,01/22/2019 03:56:29,GET,/image/32757?name=ebx414.jpg&wh=200x200,200,3.763 KB,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1),N
407,2.177.12.140,01/22/2019 03:56:38,GET,/image/62178/productModel/150x150,200,5.005 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
408,54.36.149.63,01/22/2019 03:56:55,GET,/filter/b41b632p47stexistst445,200,33.613 KB,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),N
409,66.249.64.66,01/22/2019 03:56:59,GET,/m/browse/washingmachine/D985D8A7D8B4DB8CD986D984D8A8D8A7D8B3D8B4D988DB8CDB8C,200,20.199 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
410,207.46.13.136,01/22/2019 03:56:43,GET,/product/21766?model=46248,200,40.464 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
411,66.111.54.249,01/22/2019 03:56:45,GET,/image/10/productTypeType,200,11.404 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
412,207.46.13.104,01/22/2019 03:57:02,GET,/filter/b1b103b105b109b111b113b135b144b176b186b221b261b291b43b481b52b597b598b614b615b77b83,200,39.189 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
413,5.209.200.219,01/22/2019 04:57:07,HEAD,/static/images/amp/telegram.png,200,4.859 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
414,91.99.72.15,01/22/2019 03:56:21,GET,/product/7793/9663/D985D8A7DB8CDAA9D8B1D988D981D8B1D8B1D988D985DB8CD8B2DB8CD8B3D8A7D985D8B3D988D986DAAFD985D8AFD984ME201,200,40.889 KB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.92 Safari/537.36",N
415,5.211.97.39,01/22/2019 03:56:57,GET,/image/11667/productModel/200x200,200,4.124 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
416,207.46.13.136,01/22/2019 03:56:53,GET,/filter/b1522Cp12Cb1442Cb880,200,38.19 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
417,31.56.96.52,01/22/2019 04:56:20,HEAD,/image/60847/productModel/200x200,200,5.667 KB,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
418,207.46.13.115,01/22/2019 03:56:31,GET,/image/6246/productModel/150x150,200,2.817 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
419,66.111.54.249,01/22/2019 03:56:29,GET,/static/images/guarantees/bestPrice.png,200,7.356 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
420,5.211.97.39,01/22/2019 03:56:57,GET,/image/63875/productModel/200x200,200,4.014 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
421,5.209.200.219,01/22/2019 04:57:07,HEAD,/static/images/amp/instagram.png,200,7.146 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
422,204.18.198.248,01/22/2019 03:56:58,GET,/settings/logo,200,4.12 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Y
423,173.249.54.67,01/22/2019 03:56:30,GET,/image/28893?name=1450677370thumb.jpg&wh=200x200,200,3.862 KB,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1),N
424,5.211.97.39,01/22/2019 03:57:06,GET,/image/215/brand,200,2.353 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
425,66.249.66.194,01/22/2019 03:56:47,GET,/m/product/31479/61477/DAAFD988D8B4DB8CD985D988D8A8D8A7DB8CD984D987D988D8A7D988DB8CD985D8AFD984Honor5xDual16GB28KIWL2129,200,21.141 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
426,207.46.13.136,01/22/2019 03:56:41,GET,/filter/p59352Cb543,200,35.701 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
427,91.99.72.15,01/22/2019 03:56:55,GET,/product/26350/53953/D9BEDB8CD8A7D986D988D8A2DAA9D988D8B3D8AADB8CDAA9D8AFDB8CD988D8A7D8B1DB8CYAMAHAD985D8AFD984JU109,200,40.797 KB,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7(KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7",N
428,31.56.96.51,01/22/2019 03:56:59,GET,/image/60814/productModel/200x200,200,5.865 KB,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
429,5.78.198.52,01/22/2019 03:56:50,GET,/image/61936/productModel/200x200,200,5.953 KB,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
430,31.56.96.51,01/22/2019 03:56:59,GET,/settings/logo,200,4.12 KB,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
431,66.249.66.195,01/22/2019 04:56:20,POST,/m/filter/b2p6,200,19.451 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
432,5.209.200.218,01/22/2019 03:56:55,GET,/static/css/font/wyekan/font.woff,200,28.536 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
433,5.211.97.39,01/22/2019 03:56:56,GET,/m/browse/meatgrinder/DA86D8B1D8AEDAAFD988D8B4D8AA,200,19.543 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
434,66.249.66.91,01/22/2019 03:56:48,GET,/filter/b6562Cb7032Cb322Cb672Cb2262Cb412Cb5982Cb1682Cb7232Cb5972Cb882Cb5482Cb62Cb6792Cb2152Cb1052Cb1942Cb742Cb5422Cb352Cb1132Cb8202Cb5742Cb4422Cb6452Cb7242Cb1182Cb4822Cb4002Cb952Cb1352Cb2492Cb2212Cb5232Cb8542Cb1262Cstexists2Cb2162Cb2172Cb1522Cb992Cb1882Cb2092Cb1922Cb2132Cb1362Cb2182Cb42Cb6482Cb4542Cb4352Cb2612Cb147?page=50,200,41.332 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
435,5.209.200.219,01/22/2019 04:56:58,POST,/image/62395/productModel/200x200,200,2.661 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
436,204.18.198.248,01/22/2019 03:56:58,GET,/m/filter?f=p12b185,200,18.259 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Y
437,66.111.54.249,01/22/2019 03:56:27,GET,/m/filter/b12Cp1?page=1,200,21.202 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
438,66.249.66.91,01/22/2019 03:57:02,GET,/filter/b4812Cb8742Cb362Cb2262Cb5702Cb1802Cb6152Cb1852Cb8802Cb8782Cb2702Cb9032Cb8832Cb992Cb2612Cb1522Cb2492Cb7012Cb7232Cb422Cb1832Cb882Cb2192Cb2022Cb3082Cb1032Cb12Cb22Cb1262Cb5232Cb9042Cb1922Cb7032Cb8902Cb1052Cb2312Cb2582Cb2092Cb502Cb1862Cb2212Cb4822Cb412Cb2382Cb192Cb4352Cb6482Cb7242Cb742Cb82Cb6142Cb6192Cb1132Cb7342Cb1682Cb632Cb5462Cb6032Cb151?page=204,200,41.047 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
439,66.249.66.91,01/22/2019 03:56:27,GET,/filter/b6562Cb7032Cb672Cb2262Cb412Cb5982Cb1682Cb7232Cb5972Cb882Cb5482Cb62Cb6792Cb2152Cb1052Cb1942Cb742Cb5422Cb352Cb1132Cb8202Cb5742Cb4422Cb8802Cb6452Cb7242Cb1182Cb4822Cb4002Cb952Cb1352Cb2492Cb4352Cb2212Cb5232Cb8542Cb1262Cstexists2Cb2162Cb2172Cb1522Cb992Cb1882Cb2092Cb1922Cb2132Cb1362Cb2182Cb42Cb6482Cb4542Cb2582Cb2702Cb180?page=40,200,41.228 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
440,17.58.102.43,01/22/2019 03:56:55,GET,/filter?f=b2112Cb5022Cb2292Cb992Cb5072Cb1222Cb1092Cb462Cb1762Cb2192Cb5772Cb2612Cb1&page=3&o=b,302,0.0 KB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)",N
441,5.211.97.39,01/22/2019 03:56:31,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117000000,404,0.0 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
442,54.36.148.161,01/22/2019 03:56:50,GET,/filter/p282Cv17CD8B3D981DB8CD8AF20D982D8B1D985D8B2?o=v1,302,0.0 KB,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),N
443,5.209.200.218,01/22/2019 03:56:59,GET,/image/788/mainSlideMobile,200,60.795 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
444,31.56.96.51,01/22/2019 03:57:00,GET,/image/61306/productModel/200x200,200,4.959 KB,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
445,66.249.66.91,01/22/2019 03:57:02,GET,/image/4860?name=156156.jpg&wh=200x200,200,5.799 KB,Googlebot-Image/1.0,N
446,31.56.96.51,01/22/2019 03:57:02,GET,/image/61483/productModel/200x200,200,5.092 KB,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
447,204.18.198.248,01/22/2019 03:57:10,GET,/m/product/30782/60550/DAA9D8AAD8B1DB8CD8A8D8B1D982DB8CDAAFD8A7D8B3D8AAD8B1D988D8A8DAA9D985D8AFD98442420,200,20.608 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Y
448,5.211.97.39,01/22/2019 03:56:50,GET,/settings/logo,200,4.12 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
449,5.211.97.39,01/22/2019 03:57:05,GET,/image/4575/productModel/200x200,200,4.324 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
450,66.249.66.194,01/22/2019 03:56:49,GET,/m/browse/electricshavers/D985D8A7D8B4DB8CD986D8A7D8B5D984D8A7D8AD,200,20.827 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
451,5.211.97.39,01/22/2019 03:56:57,GET,/image/61048/productModel/200x200,200,6.934 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
452,66.249.66.92,01/22/2019 04:56:46,POST,/filter/b362Cb412Cb5982Cb1682Cb1032Cb6142Cb882Cb192Cb1942Cb352Cb3212Cb52Cb2612Cb4422Cb4842Cb7232Cb5732Cb1922Cb7242Cb4352Cb1832Cb5422Cb1352Cb632Cb4972Cb6192Cb6132Cb1262Cb742Cb4412Cb5682Cb8802Cb6472Cb1852Cb5842Cb2242Cb2132Cb32Cb5702Cb1982Cb2562Cb2382Cb4852Cb5742Cb1862Cb5482Cstexists2Cb2152Cb9042Cb6152Cb6032Cb2032Cb432Cb1522Cb952Cb1472Cb1432Cb6562Cb22Cb3082Cb802Cb222Cb8832Cb5232Cb903?page=93,200,32.624 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
